2017-01-11,EE0000630,4001 HARDWICK ST,LAKEWOOD,FA0242345,"HOBBY LOBBY STORES, INC. #724",CA,90712,A,OW0228344,"HOBBY LOBBY STORES, INC.","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,"HOBBY LOBBY STORES, INC. #724",ACTIVE,PR0190514,100,DAMKO6DU9,1,ROUTINE INSPECTION,"hobby lobby stores, inc."
2017-01-19,EE0000951,7469 MELROSE AVE,LOS ANGELES,FA0242335,VINOTEQUE ON MELROSE,CA,90046,A,OW0237991,"BACKBAR HQ, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,VINOTEQUE ON MELROSE,ACTIVE,PR0190503,93,DAY3G0TIX,1,ROUTINE INSPECTION,vinoteque on melrose
2017-06-29,EE0000395,1405 N AZUSA AVE,COVINA,FA0242333,EL POLLO LOCO,CA,91722,A,OW0028128,"PEG/LION, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,EL POLLO LOCO,ACTIVE,PR0190501,98,DAJFBWRRI,1,ROUTINE INSPECTION,el pollo loco
2017-01-19,EE0000860,1432 W 8TH ST,SAN PEDRO,FA0242330,SHIN SHIN CHINESE RESTAURANT,CA,90732,A,OW0237988,LAM TRONG LUU,RESTAURANT (31-60) SEATS HIGH RISK,1635,SHIN SHIN CHINESE RESTAURANT,INACTIVE,PR0190498,95,DANYSNQTD,1,ROUTINE INSPECTION,shin shin chinese restaurant
2017-01-12,EE0000883,1117 W MANCHESTER STE G,INGLEWOOD,FA0242329,NEW BILAL CUISINE,CA,90301,A,OW0237987,BALANA INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,NEW BILAL CUISINE,INACTIVE,PR0190497,90,DAIW9WJC0,1,ROUTINE INSPECTION,new bilal cuisine
2017-06-29,EE0001014,523 WASHINGTON BLVD,MARINA DEL REY,FA0242328,TAHNTAWAN THAI KITCHEN,CA,90292-5420,A,OW0237986,THAI MARINA & VEGAN INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,TAHNTAWAN THAI KITCHEN,INACTIVE,PR0190496,95,DA0MZTFCG,1,ROUTINE INSPECTION,tahntawan thai kitchen
2017-01-05,EE0000516,5300 LANKERSHIM BLVD,NORTH HOLLYWOOD,FA0242322,ONO HAWAIIAN BBQ,CA,91601-3171,A,OW0002839,APELILA AND J LLC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,ONO HAWAIIAN BBQ,ACTIVE,PR0190493,98,DAFPPWPWZ,1,ROUTINE INSPECTION,ono hawaiian bbq
2017-04-13,EE0000395,112 PLAZA DR # FC-1,WEST COVINA,FA0242321,STONE OVEN,CA,91790,A,OW0033564,SONRISE FOODS CORP.,RESTAURANT (0-30) SEATS HIGH RISK,1632,STONE OVEN,ACTIVE,PR0190490,97,DASZJ0FDT,1,ROUTINE INSPECTION,stone oven
2017-01-12,EE0000897,15140 PARAMOUNT BLVD,PARAMOUNT,FA0242320,PAPA JOHN'S #4768,CA,90723,A,OW0237981,MODENZA ENTRPRISES LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PAPA JOHN'S #4768,ACTIVE,PR0190489,99,DAODBGCB1,1,ROUTINE INSPECTION,papa john's
2017-04-07,EE0000092,3605 ARTESIA BLVD,TORRANCE,FA0242317,BURGER CITY GRILL,CA,90504,A,OW0005485,"BURGER CITY GRILL, INC.",RESTAURANT (0-30) SEATS HIGH RISK,1632,BURGER CITY GRILL,ACTIVE,PR0190486,96,DAE4UDQB0,1,ROUTINE INSPECTION,burger city grill
2017-01-24,EE0000685,13704 VENTURA BLVD,SHERMAN OAKS,FA0242316,KAIJU SUSHI,CA,91423-3024,A,OW0237978,MEE KYUNG LEE,RESTAURANT (0-30) SEATS HIGH RISK,1632,KAIJU SUSHI,INACTIVE,PR0190485,97,DAQUCMYKF,1,ROUTINE INSPECTION,kaiju sushi
2017-06-29,EE0000503,12548 WASHINGTON BLVD # 108,WHITTIER,FA0242311,SUBWAY 47893,CA,90602,A,OW0018211,K G VENTURES INC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY 47893,ACTIVE,PR0190480,99,DAV70YY1J,1,ROUTINE INSPECTION,subway 47893
2017-02-07,EE0000258,1552 S AZUSA AVE STE B,INDUSTRY,FA0242309,MOD PIZZA,CA,91748,A,OW0207900,"MOD SUPER FAST PIZZA (CALIFORNIA), LLC",RESTAURANT (31-60) SEATS MODERATE RISK,1634,MOD PIZZA,ACTIVE,PR0191101,97,DAW81ZH7H,1,ROUTINE INSPECTION,mod pizza
2017-06-06,EE0000947,11540 TELEGRAPH RD,SANTA FE SPRINGS,FA0242307,VALENTINO PIZZA,CA,90670,A,OW0237973,ESTHER SOOYUN BAEK,RESTAURANT (0-30) SEATS MODERATE RISK,1631,VALENTINO PIZZA,ACTIVE,PR0192480,96,DAU46OIIH,1,ROUTINE INSPECTION,valentino pizza
2017-01-09,EE0000401,2421 PACIFIC COAST HWY,LOMITA,FA0242284,SIZZLER #329,CA,90717-2301,A,OW0184621,"DURROH DEVELOPMENT, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,SIZZLER #329,ACTIVE,PR0190448,97,DA0AI67I0,1,ROUTINE INSPECTION,sizzler
2017-09-29,EE0000606,9516 LAKEWOOD BLVD,DOWNEY,FA0242279,THE COFFEE BEAN & TEA LEAF #336,CA,90240-3307,A,OW0017025,INTERNATIONAL COFFEE & TEA LLC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,THE COFFEE BEAN & TEA LEAF #336,ACTIVE,PR0190443,97,DAHVS0ITN,1,ROUTINE INSPECTION,the coffee bean & tea leaf
2017-11-27,EE0000558,19755 E COLIMA RD UNIT B,ROWLAND HEIGHTS,FA0242276,POKINOMETRY,CA,91748,A,OW0178863,HAU'OLI INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,POKINOMETRY,ACTIVE,PR0190440,99,DAMU3EQWY,1,ROUTINE INSPECTION,pokinometry
2017-01-12,EE0000431,1912 ARROW HWY,LA VERNE,FA0242271,VILLAS MARKET,CA,91750,A,OW0237949,KABENE GEBREMARIAM,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,VILLAS MARKET,ACTIVE,PR0190435,98,DARMWLBQF,1,ROUTINE INSPECTION,villas market
2017-08-17,EE0000965,3530 E SLAUSON AVE,MAYWOOD,FA0242270,JOY BARGAIN,CA,90270,A,OW0237948,JI KANG,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,JOY BARGAIN,ACTIVE,PR0190434,98,DA0DJSTG2,1,ROUTINE INSPECTION,joy bargain
2017-08-31,EE0000260,14427 TELEGRAPH RD,WHITTIER,FA0242266,JUG LIQUOR,CA,90604,A,OW0237944,YOUNG S KIM,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,JUG LIQUOR,ACTIVE,PR0190429,99,DAXNRXVDT,1,ROUTINE INSPECTION,jug liquor
2017-01-25,EE0000182,10810 BEVERLY BLVD,WHITTIER,FA0242256,WIENERSCHNITZEL #481,CA,90601,A,OW0237935,BH RESTAURANT GROUP,RESTAURANT (31-60) SEATS MODERATE RISK,1634,WIENERSCHNITZEL #481,INACTIVE,PR0190420,96,DAY4VKXG0,1,ROUTINE INSPECTION,wienerschnitzel
2017-02-21,EE0000691,7680 S CENTRAL AVE STE B,LOS ANGELES,FA0242254,MI CHANGARITO MINI MARKET,CA,90001,A,OW0237933,MARIA MARQUEZ,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,MI CHANGARITO MINI MARKET,ACTIVE,PR0190416,97,DAS3TM1JH,1,ROUTINE INSPECTION,mi changarito mini market
2017-08-29,EE0000064,2025 WILSHIRE BLVD # B,SANTA MONICA,FA0242242,VEGGIE GRILL,CA,90403,B,OW0184644,"THE VEGGIE GRILL, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,VEGGIE GRILL,ACTIVE,PR0190402,81,DAECNJ002,1,ROUTINE INSPECTION,veggie grill
2017-06-29,EE0000747,245 S BARRANCA ST STE 10,WEST COVINA,FA0242239,AHIPOKI BOWL,CA,91791,A,OW0208493,AHI MAHI ENTERPRISE LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,AHIPOKI BOWL,ACTIVE,PR0190399,96,DA3O6ZYDV,1,ROUTINE INSPECTION,ahipoki bowl
2016-12-30,EE0000953,12740 CULVER BLVD # B,LOS ANGELES,FA0242231,LENZINI'S PIZZA,CA,90066,A,OW0237915,SHAHRAM AREFADIB,RESTAURANT (0-30) SEATS HIGH RISK,1632,LENZINI'S PIZZA,ACTIVE,PR0190391,96,DAR7JIF0Y,1,ROUTINE INSPECTION,lenzini's pizza
2017-12-12,EE0000232,104 W FOOTHILL BLVD,MONROVIA,FA0242230,BASKIN ROBBINS #362077,CA,91016,A,OW0237914,ARUN MALIK,RESTAURANT (0-30) SEATS LOW RISK,1630,BASKIN ROBBINS #362077,ACTIVE,PR0190389,99,DALE0V83A,1,ROUTINE INSPECTION,baskin robbins
2017-01-13,EE0000733,6225 CENTURY BLVD,LOS ANGELES,FA0242227,TRAVEL TRADERS #3115,CA,90045,A,OW0036472,TRAVEL TRADERS HOTEL STORES,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,TRAVEL TRADERS #3115,ACTIVE,PR0190386,100,DA0L5IE8W,1,ROUTINE INSPECTION,travel traders
2017-02-08,EE0000884,2601 W 7TH ST,LOS ANGELES,FA0242226,AMIGO LIQUOR,CA,90057-3803,A,OW0237911,MAN HYO KIM,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,AMIGO LIQUOR,ACTIVE,PR0190385,94,DAS0U88YE,1,ROUTINE INSPECTION,amigo liquor
2017-01-04,EE0000633,1111 S FIGUEROA ST,LOS ANGELES,FA0242220,BIG MAN BAKES,CA,90015,A,OW0237905,"BIG MAN BAKES , LLC","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,BIG MAN BAKES UPPER CONCOURSE,ACTIVE,PR0190378,99,DAKNV0B9I,1,ROUTINE INSPECTION,big man bakes
2017-05-10,EE0000838,8615 W SUNSET BLVD,WEST HOLLYWOOD,FA0242215,CAFE MED,CA,90069,A,OW0237901,ROBERT AZINIAN,RESTAURANT (61-150) SEATS HIGH RISK,1638,CAFE MED,ACTIVE,PR0190370,90,DAUCB4X4K,1,ROUTINE INSPECTION,cafe med
2017-05-10,EE0000742,1552 S AZUSA AVE # 330,INDUSTRY,FA0242204,CALIFORNIA FISH GRILL,CA,91748,A,OW0227583,"CALIF FISH GRILL INV., LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,CALIFORNIA FISH GRILL,ACTIVE,PR0190357,97,DAOD3JULK,1,ROUTINE INSPECTION,california fish grill
2017-01-03,EE0000684,1618 CORINTH AVE,LOS ANGELES,FA0242200,HEARTY DELI,CA,90025,B,OW0237895,REZA KASSAI,RESTAURANT (0-30) SEATS HIGH RISK,1632,HEARTY DELI,ACTIVE,PR0190352,83,DA47DJXAR,1,ROUTINE INSPECTION,hearty deli
2017-05-16,EE0000874,4333 S VERMONT AVE,LOS ANGELES,FA0242191,KING EXPRESS,CA,90037,B,OW0237887,"TONY KING'S ENTERPRICES, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,KING EXPRESS,INACTIVE,PR0190343,82,DAASZSDWR,1,ROUTINE INSPECTION,king express
2017-03-21,EE0000045,13605 ROSCOE BLVD,PANORAMA CITY,FA0242188,THAI THAI CAFE,CA,91402-3903,A,OW0237884,NISAPORN KAMOLHA,RESTAURANT (31-60) SEATS HIGH RISK,1635,THAI THAI CAFE,ACTIVE,PR0190340,97,DA2XTOAC8,1,ROUTINE INSPECTION,thai thai cafe
2017-06-15,EE0000721,334 S MAIN ST # 1106,LOS ANGELES,FA0242183,SUSHI ZO,CA,90013,A,OW0237879,SQUARE DREAM INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,SUSHI ZO,ACTIVE,PR0190335,96,DAVR72IBY,1,ROUTINE INSPECTION,sushi zo
2017-11-30,EE0000733,6251 BRISTOL PKWY,CULVER CITY,FA0242180,CALIFORNIA ROLL & SUSHI,CA,90230,A,OW0237876,MYUNG S CARPENTER,RESTAURANT (0-30) SEATS HIGH RISK,1632,CALIFORNIA ROLL & SUSHI,ACTIVE,PR0190332,94,DAO4N0TGU,1,ROUTINE INSPECTION,california roll & sushi
2017-02-03,EE0000630,8509 ALONDRA BLVD # C,PARAMOUNT,FA0242176,PIZZA HUT #32341,CA,90723,A,OW0033717,SOUTHERN CALIFORNIA PIZZA CO LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA HUT #32341,INACTIVE,PR0190328,98,DAJ2WZVT0,1,ROUTINE INSPECTION,pizza hut
2017-01-04,EE0000724,9137 S WESTERN AVE,LOS ANGELES,FA0242174,DOLLAR TREE #5137,CA,90047-3519,A,OW0010221,"DOLLAR TREE STORES, INC","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,DOLLAR TREE #5137,ACTIVE,PR0190326,95,DA0F1QADH,1,ROUTINE INSPECTION,dollar tree
2017-01-24,EE0000006,1967 W SLAUSON AVE # 101,LOS ANGELES,FA0242165,BABY NUTRITION,CA,90047,A,OW0226848,BABY NUTRITION FM,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,BABY NUTRITION,ACTIVE,PR0190320,97,DAUXFCH6E,1,ROUTINE INSPECTION,baby nutrition
2017-04-10,EE0000126,3615 PACIFIC COAST HWY,TORRANCE,FA0242138,SHAKEY'S PIZZA,CA,90505,A,OW0237843,"SCO, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,SHAKEY'S PIZZA,ACTIVE,PR0190290,94,DAL3SBUE0,1,ROUTINE INSPECTION,shakey's pizza
2016-12-22,EE0000160,4410 W IMPERIAL HWY,INGLEWOOD,FA0242130,STARBUCKS COFFEE  #25941,CA,90304-2713,A,OW0033938,STARBUCKS COFFEE CORPORATION,RESTAURANT (31-60) SEATS LOW RISK,1633,STARBUCKS COFFEE  #25941,ACTIVE,PR0190283,94,DAZ5UVAXD,1,ROUTINE INSPECTION,starbucks coffee
2017-04-27,EE0000945,111 N PACIFIC AVE,SAN PEDRO,FA0242125,LAS CHAMPAS #9,CA,90731,A,OW0226763,ROGELIO C. MURO,RESTAURANT (31-60) SEATS HIGH RISK,1635,LAS CHAMPAS #9,ACTIVE,PR0190278,96,DASM0ZLYX,1,ROUTINE INSPECTION,las champas
2017-02-10,EE0000092,1925 W 190TH ST,TORRANCE,FA0242121,COURTYARD BY MARRIOTT,CA,90504,A,OW0237836,HMH HPT CBM LLC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,COURTYARD BY MARRIOTT - FOOD MARKET,ACTIVE,PR0190274,100,DAIT6V0D3,1,ROUTINE INSPECTION,courtyard by marriott
2017-09-19,EE0000822,1710 N HIGHLAND AVE,LOS ANGELES,FA0242114,LE ORIENTAL BISTRO,CA,90028,A,OW0237830,KTDG CORP.,RESTAURANT (31-60) SEATS HIGH RISK,1635,LE ORIENTAL BISTRO,INACTIVE,PR0190266,96,DA139IMBG,1,ROUTINE INSPECTION,le oriental bistro
2017-01-11,EE0000727,11726 SAN VICENTE BLVD # 150,LOS ANGELES,FA0242113,SIMPLY SALAD,CA,90049-5044,A,OW0005379,"BT LEWIS ENTERPRISES, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,SIMPLY SALAD,ACTIVE,PR0190265,97,DAQZCODGD,1,ROUTINE INSPECTION,simply salad
2017-04-24,EE0001000,44599 VALLEY CENTRAL WAY,LANCASTER,FA0242102,PRIMO CAFE,CA,93536,B,OW0237822,"JY PRIMO CAFE, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,PRIMO CAFE,ACTIVE,PR0190252,80,DAE8WLXQI,1,ROUTINE INSPECTION,primo cafe
2017-12-06,EE0000733,6150 W SLAUSON AVE # 107,CULVER CITY,FA0242100,CALIFORNIA FISH GRILL,CA,90230,A,OW0127029,CALIFORNIA FISH GRILL LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,CALIFORNIA FISH GRILL,ACTIVE,PR0190250,97,DATREVCPN,1,ROUTINE INSPECTION,california fish grill
2017-11-28,EE0000871,4729 VENICE BLVD,LOS ANGELES,FA0242099,JAMBA JUICE #1514,CA,90019,A,OW0178742,"LA JAMBA, LLC",RESTAURANT (31-60) SEATS MODERATE RISK,1634,JAMBA JUICE #1514,ACTIVE,PR0190249,97,DA8TCK9V0,1,ROUTINE INSPECTION,jamba juice
2016-12-21,EE0000732,1902 LINCON BLVD #C,SANTA MONICA,FA0242093,YOGURTLAND,CA,90405,A,OW0237816,"DANCING COWS, LLC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,YOGURTLAND,ACTIVE,PR0190243,98,DAHQRIEGT,1,ROUTINE INSPECTION,yogurtland
2016-12-20,EE0000826,22200 SHERMAN WAY,CANOGA PARK,FA0242085,MCDONALD'S,CA,91303-1047,A,OW0237808,TECKNOLOGY MMBC LLC,RESTAURANT (61-150) SEATS MODERATE RISK,1637,MCDONALD'S,ACTIVE,PR0190234,98,DARF6AOAC,1,ROUTINE INSPECTION,mcdonald's
2017-01-05,EE0000242,612 E LIVE OAK AVE,ARCADIA,FA0242072,CASH BOX KTV,CA,91006,A,OW0237805,LUCKY MORRIS INC,RESTAURANT (31-60) SEATS LOW RISK,1633,CASH BOX KTV,ACTIVE,PR0190221,99,DAOVBJF6V,1,ROUTINE INSPECTION,cash box ktv
2016-12-29,EE0000188,4213 ROSEMEAD BLVD # H2,ROSEMEAD,FA0242069,NEIGHBORS TEA HOUSE,CA,91770,A,OW0237803,HAILEY CHAU,RESTAURANT (0-30) SEATS LOW RISK,1630,NEIGHBORS TEA HOUSE,INACTIVE,PR0190219,100,DAZVKVB8P,1,ROUTINE INSPECTION,neighbors tea house
2016-12-20,EE0000395,112 PLAZA DR # 9020,WEST COVINA,FA0242068,CINNABON,CA,91790,A,OW0237287,"BLISSFUL FOODS, INC.",RESTAURANT (0-30) SEATS LOW RISK,1630,CINNABON,ACTIVE,PR0190218,93,DA0QN28OX,1,ROUTINE INSPECTION,cinnabon
2016-12-20,EE0000392,11016 LOWER AZUSA RD,EL MONTE,FA0242063,BANH MI CHE CALI,CA,91731,A,OW0237799,"BMCPHO, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,BANH MI CHE CALI,ACTIVE,PR0190210,95,DARXVMK1K,1,ROUTINE INSPECTION,banh mi che cali
2017-03-08,EE0000234,8005 FOOTHILL BLVD,SUNLAND,FA0242048,LINK N HOPS,CA,91040,A,OW0003341,ATWATER VILLAGE GROUP,RESTAURANT (31-60) SEATS HIGH RISK,1635,LINK N HOPS,ACTIVE,PR0190700,95,DAHXFTGHV,1,ROUTINE INSPECTION,link n hops
2017-01-10,EE0000852,7952 VAN NUYS BLVD,PANORAMA CITY,FA0242044,BLAZE PIZZA #1182,CA,91402-6069,A,OW0237782,WKS PIZZA CORPORATION,RESTAURANT (31-60) SEATS MODERATE RISK,1634,BLAZE PIZZA #1182,ACTIVE,PR0190192,97,DAWXYLDCW,1,ROUTINE INSPECTION,blaze pizza
2017-01-18,EE0000544,23500 PARK SORRENTO DR # A3,CALABASAS,FA0242036,PRESSED JUICERY,CA,91302,A,OW0028997,PRESSED JUICERY LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PRESSED JUICERY,ACTIVE,PR0190187,98,DAYRRZ0FH,1,ROUTINE INSPECTION,pressed juicery
2017-03-23,EE0000235,2210 GLENDALE GALLERIA WAY # S006,GLENDALE,FA0242030,OIL & VINEGAR,CA,91210,A,OW0237772,ASSISI USA LLC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,OIL & VINEGAR,ACTIVE,PR0190181,94,DAOXTZS6C,1,ROUTINE INSPECTION,oil & vinegar
2016-12-21,EE0000516,4853 LANKERSHIM BLVD,NORTH HOLLYWOOD,FA0242029,STARBUCKS #22417,CA,91601,A,OW0033938,STARBUCKS COFFEE CORPORATION,RESTAURANT (0-30) SEATS LOW RISK,1630,STARBUCKS #22417,ACTIVE,PR0190180,98,DAXP07O8B,1,ROUTINE INSPECTION,starbucks
2017-07-19,EE0000451,11009 BURBANK BLVD STE 120,NORTH HOLLYWOOD,FA0242025,EL RANCHITO #2,CA,91601,B,OW0184755,SANDRA C. VEGA,RESTAURANT (0-30) SEATS HIGH RISK,1632,EL RANCHITO #2,ACTIVE,PR0190177,80,DAZANYF0S,1,ROUTINE INSPECTION,el ranchito
2016-12-20,EE0000318,767 AMERICANA WAY,GLENDALE,FA0242024,SUGARFINA,CA,91210,A,OW0124375,SUGARFINA LLC,"FOOD MKT RETAIL (25-1,999 SF) MODERATE RISK",1611,SUGARFINA,ACTIVE,PR0190176,96,DAGJXMC6Y,1,ROUTINE INSPECTION,sugarfina
2017-03-14,EE0000558,2001 S GAREY AVE,POMONA,FA0242010,CARDENAS MARKETS #6,CA,91766,A,OW0237721,CARDENAS MARKETS LLC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CARDENAS MARKETS #6 - BAKERY,ACTIVE,PR0190161,97,DAUDTZE50,1,ROUTINE INSPECTION,cardenas markets
2017-11-03,EE0000329,426 LOS CERRITOS MALL # E03,CERRITOS,FA0242009,PARIS BAGUETTE AMERICA INC,CA,90703,B,OW0179091,PARIS BAGUETTE AMERICA INC.,RESTAURANT (31-60) SEATS MODERATE RISK,1634,PARIS BAGUETTE AMERICA INC,ACTIVE,PR0190157,80,DAWCWP2UX,1,ROUTINE INSPECTION,paris baguette america inc
2017-01-12,EE0000852,7214 SEPULVEDA,VAN NUYS,FA0241999,THE LIQUID ZOO,CA,91405-2003,A,OW0237747,SHAKEN NOT STIRRED LLC,RESTAURANT (31-60) SEATS LOW RISK,1633,THE LIQUID ZOO,ACTIVE,PR0190146,93,DA1ZJL4OW,1,ROUTINE INSPECTION,the liquid zoo
2016-12-22,EE0000873,1745 W ARTESIA BLVD,GARDENA,FA0241998,HONG KONG EXPRESS,CA,90248-3220,B,OW0237746,JIN HUI CORP,RESTAURANT (0-30) SEATS HIGH RISK,1632,HONG KONG EXPRESS,ACTIVE,PR0190145,88,DA9FGWXJU,1,ROUTINE INSPECTION,hong kong express
2016-12-19,EE0001014,2805 ABBOT KINNEY BLVD # 3,VENICE,FA0241997,ASAKUMA SUSHI DELIVERY,CA,90291,A,OW0237745,C & L QIN INC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,ASAKUMA SUSHI DELIVERY,ACTIVE,PR0190144,92,DAR44N75A,1,ROUTINE INSPECTION,asakuma sushi delivery
2016-12-19,EE0000043,8840 WASHINGTON BLVD # 101,LOS ANGELES,FA0241996,SWEET GREEN,CA,90232,A,OW0180844,"SWEET GREEN LA, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,SWEET GREEN,ACTIVE,PR0190143,98,DAJI7PGTJ,1,ROUTINE INSPECTION,sweet green
2017-01-11,EE0000965,2743 E SLAUSON AVE,HUNTINGTON PARK,FA0241992,KING DONUT,CA,90255,A,OW0237742,SOKUN SOK,RESTAURANT (0-30) SEATS MODERATE RISK,1631,KING DONUT,ACTIVE,PR0190139,96,DAW8UBCGL,1,ROUTINE INSPECTION,king donut
2016-12-19,EE0000250,1721 W OLIVE AVE,BURBANK,FA0241990,DONUT PRINCE,CA,91506-2433,A,OW0102293,VANNAK TOUCH,RESTAURANT (0-30) SEATS MODERATE RISK,1631,DONUT PRINCE,ACTIVE,PR0190137,99,DAOLCAC9A,1,ROUTINE INSPECTION,donut prince
2017-02-07,EE0001025,6727 S SAN PEDRO ST,LOS ANGELES,FA0241988,ENJOYER,CA,90003,A,OW0229932,VYKOM,RESTAURANT (0-30) SEATS MODERATE RISK,1631,ENJOYER,ACTIVE,PR0190134,96,DAM6DIUNV,1,ROUTINE INSPECTION,enjoyer
2017-07-27,EE0000742,18333 COLIMA RD STE B,ROWLAND HEIGHTS,FA0241970,LOVE LETTER PIZZA & CHICKEN,CA,91748,B,OW0237726,"KMC HOPE, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,LOVE LETTER PIZZA & CHICKEN,ACTIVE,PR0190113,88,DAQEQX5CB,1,ROUTINE INSPECTION,love letter pizza & chicken
2017-01-13,EE0000835,6818 HOLLYWOOD BLVD,LOS ANGELES,FA0241967,HIGHLAND MARKET,CA,90028,A,OW0208259,WEST GATE TRADING CORP.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,HIGHLAND MARKET,ACTIVE,PR0190110,96,DATDSSPYP,1,ROUTINE INSPECTION,highland market
2017-08-23,EE0000487,690 E HOLT AVE,POMONA,FA0241966,CARDENAS MARKETS #16,CA,91766,B,OW0237721,CARDENAS MARKETS LLC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,CARDENAS MARKETS #16 - DELI,ACTIVE,PR0190126,83,DA98U0VQU,1,ROUTINE INSPECTION,cardenas markets
2017-01-06,EE0000593,18427 NORDHOFF ST # C,NORTHRIDGE,FA0241964,WABA GRILL,CA,91325,A,OW0237722,KG PARTNERS INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,WABA GRILL,ACTIVE,PR0190106,99,DATAUQ66W,1,ROUTINE INSPECTION,waba grill
2017-06-20,EE0000431,1645 W HOLT AVE,POMONA,FA0241963,CARDENAS MARKET #20,CA,91768,B,OW0237721,CARDENAS MARKETS LLC.,RESTAURANT (0-30) SEATS HIGH RISK,1632,CARDENAS MARKET #20 - RESTAURANT/DELI,ACTIVE,PR0190103,83,DAB7DKC8N,1,ROUTINE INSPECTION,cardenas market
2016-12-15,EE0000391,216 E OLIVE AVE,BURBANK,FA0241962,THE CARVING BOARD,CA,91502,A,OW0035493,THE CARVING BOARD LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,THE CARVING BOARD,ACTIVE,PR0190101,98,DAUWMIFZF,1,ROUTINE INSPECTION,the carving board
2017-05-23,EE0000827,1040 HERMOSA AVE,HERMOSA BEACH,FA0241959,LOCALE 90,CA,90254,B,OW0237719,MENTE-O LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,LOCALE 90,ACTIVE,PR0190098,86,DA50Z9NNQ,1,ROUTINE INSPECTION,locale 90
2017-11-06,EE0000391,1831 W GLENOAKS BLVD,GLENDALE,FA0241958,FRUZION,CA,91201,A,OW0226477,FRUZION LLC,RESTAURANT (0-30) SEATS MODERATE RISK,1631,FRUZION,ACTIVE,PR0190095,98,DAP0QPQON,1,ROUTINE INSPECTION,fruzion
2017-12-12,EE0000741,6801 E EASTERN AVE,BELL GARDENS,FA0241933,JACK IN THE BOX #5448,CA,90201,A,OW0017276,"JACK IN THE BOX, INC",RESTAURANT (61-150) SEATS MODERATE RISK,1637,JACK IN THE BOX,ACTIVE,PR0190059,93,DAQGO59DP,1,ROUTINE INSPECTION,jack in the box
2017-06-20,EE0000800,1554 W ADAMS BLVD,LOS ANGELES,FA0241915,FARMACIA SAN MARTIN,CA,90007,A,OW0237691,FERNANDO HIGUITA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,FARMACIA SAN MARTIN,ACTIVE,PR0190049,99,DAQNBQM0U,1,ROUTINE INSPECTION,farmacia san martin
2017-02-14,EE0000839,2542 W MANCHESTER BLVD,INGLEWOOD,FA0241914,DOLLAR TREE #7007,CA,90305,A,OW0010221,"DOLLAR TREE STORES, INC","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,DOLLAR TREE #7007,ACTIVE,PR0190048,96,DAOZPLRJO,1,ROUTINE INSPECTION,dollar tree
